NodeID,Name,Degree,SI,SRI,Therapeutic_Class
3825,Role 1mg Tablet,407,0.7320143884892086,0.26798561151079137,  NEURO CN
3826,Daypenam 1gm Injection,76,0.1366906474820144,0.8633093525179856,  ANTI INFECTIVES 
3827,Lewis 250mg Tablet,254,0.4568345323741007,0.5431654676258992,  OPHTHAL 
3828,Cbesta Cream,18,0.03237410071942446,0.9676258992805755,  DERM
3829,Insivace TH 100mg/4mg Tablet,508,0.9136690647482014,0.08633093525179858,  PAIN ANALGESIC
3830,Juslina 5mg Tablet,109,0.1960431654676259,0.8039568345323741,  ANTI DIABETIC 
3831,Cyhept Syrup,326,0.5863309352517986,0.4136690647482014,  VITAMINS MINERALS NUTRIENT
3832,Duvadilan IM/IV 5mg Injection,18,0.03237410071942446,0.9676258992805755,  GYNAECOLOGICAL 
3833,Clinpeu 300mg Capsule,482,0.8669064748201439,0.13309352517985606,  ANTI INFECTIVE
3834,Fibohist 16 Tablet,478,0.8597122302158273,0.14028776978417268,  NEURO CNS 
3835,Cin 25 Tablet,5,0.008992805755395683,0.9910071942446044,  NEURO CNS 
3836,Sufeon 20mg Injection,196,0.35251798561151076,0.6474820143884892,  GYNAECOLOGICAL 
3837,Kolcare Tablet,473,0.8507194244604317,0.1492805755395683,  RESPIRATOR
3838,Gab NT 400mg/10mg Tablet,4,0.007194244604316547,0.9928057553956835,  NEURO CN
3839,Montespace-AL Tablet SR,179,0.32194244604316546,0.6780575539568345,  RESPIRATOR
3840,Defion 6 Tablet,361,0.6492805755395683,0.3507194244604317,  HORMONE
3841,Dropros-M Tablet,499,0.8974820143884892,0.10251798561151082,  GASTRO INTESTINA
3842,Talnav 40mg Tablet,1,0.0017985611510791368,0.9982014388489209,  CARDIA
3843,Flextab MR 100 mg/325 mg/500 mg Tablet,483,0.8687050359712231,0.13129496402877694,  PAIN ANALGESIC
3844,Rabzaris 20mg Tablet,15,0.02697841726618705,0.9730215827338129,  GASTRO INTESTINAL 
3845,Bisolor AM 5mg/5mg Tablet,195,0.35071942446043164,0.6492805755395683,  CARDIA
3846,D3 Sure Nano Shot Oral Solution 5ml,97,0.17446043165467626,0.8255395683453237,  VITAMINS MINERALS NUTRIENTS 
3847,Verto-B 16mg Tablet,399,0.7176258992805755,0.2823741007194245,  NEURO CNS 
3848,Techtran Suspension,412,0.7410071942446043,0.25899280575539574,  ANTI INFECTIVE
3849,Nubary-SR Tablet,29,0.052158273381294966,0.947841726618705,  NEURO CN
3850,Gabawell Gel,10,0.017985611510791366,0.9820143884892086,  NEURO CN
3851,CTD-L 6.25/25 Tablet,63,0.11330935251798561,0.8866906474820144,  CARDIA
3852,Finturn 1mg Tablet,133,0.2392086330935252,0.7607913669064748,  UROLOGY 
3853,Safodex 50mg Suspension,279,0.5017985611510791,0.4982014388489209,  ANTI INFECTIVES 
3854,Rabalik-LSR Capsule,505,0.908273381294964,0.09172661870503596,  GASTRO INTESTINA
3855,Lormine P 8mg/325mg Tablet,519,0.9334532374100719,0.06654676258992809,  PAIN ANALGESIC
3856,Nozispray Nasal Spray,353,0.6348920863309353,0.3651079136690647,  RESPIRATORY 
3857,Dualscan SP 50mg/325mg/15mg Tablet,513,0.9226618705035972,0.07733812949640284,  PAIN ANALGESIC
3858,Canditral SB Capsule,417,0.75,0.25,  ANTI INFECTIVES 
3859,Elebact OF 200mg/200mg Tablet,17,0.030575539568345324,0.9694244604316546,  ANTI INFECTIVE
3860,Fedixim-CV Tablet,422,0.7589928057553957,0.24100719424460426,  ANTI INFECTIVE
3861,Vorast 8mg Tablet DT,5,0.008992805755395683,0.9910071942446044,  GASTRO INTESTINAL 
3862,Vidamb 100mg Tablet,307,0.552158273381295,0.447841726618705,  ANTI DIABETIC 
3863,Vonaz 200 Tablet,12,0.02158273381294964,0.9784172661870504,  ANTI INFECTIVES 
3864,Ibformin-G 0.5 Tablet,10,0.017985611510791366,0.9820143884892086,  ANTI DIABETI
3865,Wbc Cream,124,0.22302158273381295,0.7769784172661871,  DERM
3866,Galvus Met 50mg/500mg Tablet,317,0.5701438848920863,0.42985611510791366,  ANTI DIABETI
3867,Equimet-G1 Tablet PR,39,0.07014388489208633,0.9298561151079137,  ANTI DIABETI
3868,Glimfirst MV 2 Tablet ER,126,0.22661870503597123,0.7733812949640287,  ANTI DIABETI
3869,Ezact 90 Tablet,374,0.6726618705035972,0.32733812949640284,  PAIN ANALGESIC
3870,Rlx 500mg Tablet,0,0.0,1.0,  OPHTHAL 
3871,Lobac 10mg Tablet,478,0.8597122302158273,0.14028776978417268,  PAIN ANALGESICS 
3872,Lorfit 8mg Tablet,60,0.1079136690647482,0.8920863309352518,  PAIN ANALGESICS 
3873,Coti H Eye Ointment,4,0.007194244604316547,0.9928057553956835,  OPHTHAL OTOLOGICAL
3874,Recartin 50mg Tablet,2,0.0035971223021582736,0.9964028776978417,  PAIN ANALGESICS 
3875,Sanclofen-SP Tablet,56,0.10071942446043165,0.8992805755395683,  PAIN ANALGESIC
3876,G Tase M 15 mg/500 mg Tablet,0,0.0,1.0,  ANTI DIABETI
3877,Mycosol C Cream,1,0.0017985611510791368,0.9982014388489209,  DERM
3878,Euglim 1 Tablet,11,0.019784172661870502,0.9802158273381295,  ANTI DIABETIC 
3879,Tabb-P Tablet,78,0.14028776978417265,0.8597122302158273,  PAIN ANALGESIC
3880,Roxigo 150mg Tablet,501,0.9010791366906474,0.09892086330935257,  ANTI INFECTIVES 
3881,Oxytime OZ 200mg/500mg Tablet,15,0.02697841726618705,0.9730215827338129,  GASTRO INTESTINA
3882,Vericold Tablet,19,0.0341726618705036,0.9658273381294964,  RESPIRATOR
3883,Losawun H 50mg/12.5mg Tablet,359,0.64568345323741,0.35431654676258995,  CARDIA
3884,Paracad 500mg Tablet,73,0.13129496402877697,0.8687050359712231,  PAIN ANALGESIC
3885,Evadapa 10 Tablet,171,0.30755395683453235,0.6924460431654677,  ANTI DIABETIC 
3886,Bacigyl 400mg Tablet,1,0.0017985611510791368,0.9982014388489209,  ANTI INFECTIVES 
3887,Lynim P 100mg/325mg Tablet,130,0.23381294964028776,0.7661870503597122,  PAIN ANALGESIC
3888,Drotikind-M Tablet,3,0.00539568345323741,0.9946043165467626,  GASTRO INTESTINA
3889,Dazole-DSR Tablet,305,0.5485611510791367,0.4514388489208633,  GASTRO INTESTINA
3890,Levocon 500mg Tablet,334,0.6007194244604317,0.3992805755395683,  OPHTHAL 
3891,Dolozin 50 mg/2 mg Tablet,3,0.00539568345323741,0.9946043165467626,  PAIN ANALGESIC
3892,Vrikast LC 5mg/10mg Tablet,316,0.5683453237410072,0.4316546762589928,  RESPIRATOR
3893,Leuprosta Depot 22.5mg Injection,0,0.0,1.0,  GYNAECOLOGICA
3894,Nitpace Tablet,364,0.6546762589928058,0.3453237410071942,  UROLOGY 
3895,Almefkem 500mg Tablet,60,0.1079136690647482,0.8920863309352518,  PAIN ANALGESICS 
3896,Erythrocin 100mg Tablet,118,0.21223021582733814,0.7877697841726619,  ANTI INFECTIVES 
3897,Voglomine 500mg/0.3mg Tablet,3,0.00539568345323741,0.9946043165467626,  ANTI DIABETI
3898,Sarotena 50mg Tablet,307,0.552158273381295,0.447841726618705,  NEURO CNS 
3899,Nurokiz Forte 100mcg/100mg/1500mcg Injection,135,0.24280575539568344,0.7571942446043165,  VITAMINS MINERALS NUTRIENT
3900,Glicotar 60mg/500mg Tablet,286,0.5143884892086331,0.4856115107913669,  ANTI DIABETI
3901,Silitra 100mg Capsule,13,0.023381294964028777,0.9766187050359713,  ANTI INFECTIVES 
3902,Lycobold Capsule,4,0.007194244604316547,0.9928057553956835,  VITAMINS MINERALS NUTRIENTS 
3903,MR Met 1000mg Tablet,110,0.19784172661870503,0.802158273381295,  ANTI DIABETIC 
3904,Nanoway Nano Shot (5ml Each) Sugar Free,194,0.3489208633093525,0.6510791366906474,  VITAMINS MINERALS NUTRIENTS 
3905,Rabeks-D 10mg/20mg Tablet,406,0.7302158273381295,0.2697841726618705,  GASTRO INTESTINA
3906,Inhipan-DSR Capsule,12,0.02158273381294964,0.9784172661870504,  GASTRO INTESTINA
3907,Clopisa 150mg/75mg Capsule,49,0.08812949640287769,0.9118705035971223,  BLOOD RELATE
3908,Livride 5mg Tablet,389,0.6996402877697842,0.30035971223021585,  RESPIRATOR
3909,Edawin 1.5mg Injection,136,0.2446043165467626,0.7553956834532374,  NEURO CNS 
3910,Nkounter 200mg Tablet,526,0.9460431654676259,0.0539568345323741,  ANTI INFECTIVES 
3911,MINOFALL 2% SOLUTION,2,0.0035971223021582736,0.9964028776978417,  DERMA 
3912,Pedicef 50mg Dry Syrup,67,0.12050359712230216,0.8794964028776978,  ANTI INFECTIVES 
3913,Ergolin 0.125mg Tablet,42,0.07553956834532374,0.9244604316546763,  GYNAECOLOGICAL 
3914,Planokuf T Syrup,27,0.048561151079136694,0.9514388489208633,  RESPIRATOR
3915,Nipidol AT 5mg/50mg Tablet,380,0.6834532374100719,0.3165467625899281,  CARDIA
3916,Nimelide 100mg Tablet,242,0.4352517985611511,0.564748201438849,  PAIN ANALGESIC
3917,Xetizo 0.5mg Tablet,40,0.07194244604316546,0.9280575539568345,  NEURO CNS 
3918,Maxicef-O Tablet DT,0,0.0,1.0,  ANTI INFECTIVES 
3919,Fingesic P 100mg/325mg Tablet,73,0.13129496402877697,0.8687050359712231,  PAIN ANALGESIC
3920,Flex Free 50mg Tablet,468,0.841726618705036,0.15827338129496404,  PAIN ANALGESICS 
3921,Ertycin L 250mg/250mg Tablet,227,0.40827338129496404,0.591726618705036,  ANTI INFECTIVE
3922,Cefopen O 200mg/200mg Tablet,197,0.35431654676258995,0.64568345323741,  ANTI INFECTIVE
3923,Variace 1.25mg Capsule,449,0.8075539568345323,0.19244604316546765,  CARDIAC 
3924,Telgard AM 40mg/5mg Tablet,96,0.17266187050359713,0.8273381294964028,  CARDIA
3925,Hyden 10 Tablet,71,0.12769784172661872,0.8723021582733813,  RESPIRATORY 
3926,Careprost LS BKC Free Eye drop,14,0.025179856115107913,0.9748201438848921,  OPHTHAL 
3927,Rantrio-DSR Capsule,312,0.5611510791366906,0.4388489208633094,  GASTRO INTESTINA
3928,Amlovas OL 20mg/5mg Tablet,15,0.02697841726618705,0.9730215827338129,  CARDIA
3929,Montecart F 10mg/120mg Tablet,192,0.34532374100719426,0.6546762589928057,  RESPIRATOR
3930,Diormin-P 2 Tablet SR,1,0.0017985611510791368,0.9982014388489209,  ANTI DIABETI
3931,Tinyfos 500mg Syrup,1,0.0017985611510791368,0.9982014388489209,  NEURO CNS 
3932,Biodine 5% Ointment,4,0.007194244604316547,0.9928057553956835,  OPHTHAL OTOLOGICALS 
3933,Telmed Mct 12.5mg/50mg/40mg Tablet,465,0.8363309352517986,0.16366906474820142,  CARDIA
3934,Vovefen 100mg Tablet SR,1,0.0017985611510791368,0.9982014388489209,  PAIN ANALGESICS 
3935,Scabifine 5% Cream,3,0.00539568345323741,0.9946043165467626,  DERMA 
3936,Saipan 40mg Tablet,63,0.11330935251798561,0.8866906474820144,  GASTRO INTESTINAL 
3937,Diclogem MR 250mg/50mg/325mg Tablet,13,0.023381294964028777,0.9766187050359713,  PAIN ANALGESIC
3938,Mectin 12mg Tablet,0,0.0,1.0,  ANTI INFECTIVES 
3939,Telemar 20 Tablet,243,0.4370503597122302,0.5629496402877698,  CARDIA
3940,Medrofen Tablet,18,0.03237410071942446,0.9676258992805755,  GYNAECOLOGICAL 
3941,Napilex CR 200mg/87mg Tablet,11,0.019784172661870502,0.9802158273381295,  NEURO CN
3942,Glyzest G 2 Tablet SR,2,0.0035971223021582736,0.9964028776978417,  ANTI DIABETI
3943,Dutatam 0.4mg/0.5mg Tablet,233,0.41906474820143885,0.5809352517985611,  UROLOG
3944,Ikva-P Tablet,80,0.14388489208633093,0.8561151079136691,  PAIN ANALGESIC
3945,PPZ-D Tablet,76,0.1366906474820144,0.8633093525179856,  GASTRO INTESTINA
3946,Zopicon 7.5mg Tablet,289,0.5197841726618705,0.4802158273381295,  NEURO CNS 
3947,MDD XR 100 Tablet,6,0.01079136690647482,0.9892086330935251,  NEURO CN
3948,Cyptrill Syrup,514,0.9244604316546763,0.07553956834532372,  VITAMINS MINERALS NUTRIENT
3949,Swich-XP 500 Injection,303,0.5449640287769785,0.45503597122302153,  ANTI INFECTIVE
3950,Renoable Tablet,182,0.3273381294964029,0.6726618705035972,  UROLOGY 
3951,Eztadiol Tablet,235,0.4226618705035971,0.5773381294964028,  GYNAECOLOGICAL 
3952,Genoformin G 1mg/500mg Tablet,160,0.28776978417266186,0.7122302158273381,  ANTI DIABETI
3953,Rosachol 20mg Tablet,333,0.5989208633093526,0.40107913669064743,  CARDIAC 
3954,Pricol DS 250mg Suspension,15,0.02697841726618705,0.9730215827338129,  PAIN ANALGESICS 
3955,Bekoff-LS Syrup Sugar Free,387,0.6960431654676259,0.3039568345323741,  RESPIRATOR
3956,Relipoietin 4000IU Injection,159,0.28597122302158273,0.7140287769784173,  BLOOD RELATED 
3957,Sulgiride R 75mg/20mg Capsule,469,0.8435251798561151,0.15647482014388492,  GASTRO INTESTINA
3958,Gluconorm GP 2mg/500mg/15mg Tablet,379,0.6816546762589928,0.3183453237410072,  ANTI DIABETI
3959,Isodilan 40mg Tablet,316,0.5683453237410072,0.4316546762589928,  GYNAECOLOGICAL 
3960,ACEVAH P  100 MG/650 MG TABLET,18,0.03237410071942446,0.9676258992805755,  PAIN ANALGESIC
3961,Fortum 250mg Injection,1,0.0017985611510791368,0.9982014388489209,  ANTI INFECTIVES 
3962,Omi Q 20mg Capsule,8,0.014388489208633094,0.9856115107913669,  GASTRO INTESTINAL 
3963,Clopitab-CV Gold 40 Capsule,380,0.6834532374100719,0.3165467625899281,  CARDIA
3964,D.D Gel,3,0.00539568345323741,0.9946043165467626,  PAIN ANALGESICS 
3965,Raboo DSR Tablet,56,0.10071942446043165,0.8992805755395683,  GASTRO INTESTINA
3966,Nypa CS Eye Drop,1,0.0017985611510791368,0.9982014388489209,  OPHTHAL 
3967,Etizit-ES Tablet,30,0.0539568345323741,0.9460431654676259,  NEURO CN
3968,Cintop D 15mg/20mg Tablet,1,0.0017985611510791368,0.9982014388489209,  GASTRO INTESTINA
3969,Monoguard Cream,3,0.00539568345323741,0.9946043165467626,  DERMA 
3970,Prace TZ 100mg/2mg Tablet,5,0.008992805755395683,0.9910071942446044,  PAIN ANALGESIC
3971,Ceff 100mg Drop,108,0.19424460431654678,0.8057553956834532,  ANTI INFECTIVES 
3972,Belcof Syrup,40,0.07194244604316546,0.9280575539568345,  RESPIRATOR
3973,Riteliv 5 Tablet,9,0.01618705035971223,0.9838129496402878,  RESPIRATOR
3974,Eritel CH 40 Trio Tablet,77,0.13848920863309352,0.8615107913669064,  CARDIA
3975,Megacaine Gel,111,0.19964028776978418,0.8003597122302158,  GASTRO INTESTINA
3976,V One 200mg Tablet,250,0.44964028776978415,0.5503597122302158,  ANTI INFECTIVES 
3977,Dite M 500mg/20mg Tablet,305,0.5485611510791367,0.4514388489208633,  ANTI DIABETI
3978,Terbet Forte 5 mg/8 mg Tablet,3,0.00539568345323741,0.9946043165467626,  RESPIRATOR
3979,Trachol Eye Drop,36,0.06474820143884892,0.935251798561151,  OPHTHAL OTOLOGICAL
3980,Liecet 5mg Tablet,407,0.7320143884892086,0.26798561151079137,  RESPIRATOR
3981,Gadz 2mg Tablet,117,0.210431654676259,0.789568345323741,  ANTI DIABETIC 
3982,Quitakne Gel,1,0.0017985611510791368,0.9982014388489209,  DERM
3983,Wecure 250mg Tablet,286,0.5143884892086331,0.4856115107913669,  OPHTHAL 
3984,Pantocent DSR Capsule,2,0.0035971223021582736,0.9964028776978417,  GASTRO INTESTINA
3985,Tacromus 0.5 Capsule,174,0.3129496402877698,0.6870503597122302,  ANTI NEOPLASTICS 
3986,Evamist Combikit,278,0.5,0.5,  GYNAECOLOGICA
3987,Peri Peri 1mg Tablet MD,0,0.0,1.0,  NEURO CNS 
3988,Silcoll Cream,1,0.0017985611510791368,0.9982014388489209,  DERMA 
3989,Gemiuro 300 Tablet,218,0.3920863309352518,0.6079136690647482,  GASTRO INTESTINAL 
3990,Activa P 50 mg/500 mg Tablet,488,0.8776978417266187,0.12230215827338131,  PAIN ANALGESIC
3991,Lamiace 25mg Tablet DT,480,0.8633093525179856,0.13669064748201443,  NEURO CNS 
3992,Fenu-MR Tablet,5,0.008992805755395683,0.9910071942446044,  PAIN ANALGESIC
3993,Glimtek-M2 Tablet SR,349,0.6276978417266187,0.3723021582733813,  ANTI DIABETI
3994,Drotawel M 80mg/250mg Tablet,59,0.10611510791366907,0.8938848920863309,  GASTRO INTESTINA
3995,Moxivib CV 375 Tablet,14,0.025179856115107913,0.9748201438848921,  ANTI INFECTIVE
3996,Opeq-OZ 200mg/500mg Tablet,502,0.9028776978417267,0.09712230215827333,  GASTRO INTESTINA
3997,Sunfen SP Tablet,467,0.8399280575539568,0.16007194244604317,  PAIN ANALGESIC
3998,Seralid 100 mg/15 mg Tablet,8,0.014388489208633094,0.9856115107913669,  PAIN ANALGESIC
3999,Migrabeta-TR 60 Tablet,188,0.3381294964028777,0.6618705035971223,  CARDIA
4000,Ulicrit Liquid Injection,19,0.0341726618705036,0.9658273381294964,  UROLOGY 
4001,Biolina Lite Cream,22,0.039568345323741004,0.960431654676259,  DERM
4002,Rosave A 75 Capsule,369,0.6636690647482014,0.3363309352517986,  CARDIA
4003,Jakinerve G 300mg/500mcg Tablet,11,0.019784172661870502,0.9802158273381295,  NEURO CN
4004,Canon 150mg Tablet,2,0.0035971223021582736,0.9964028776978417,  ANTI INFECTIVES 
4005,Ivadol 5mg Tablet,24,0.04316546762589928,0.9568345323741008,  CARDIAC 
4006,Alcare L 5mg Tablet,64,0.11510791366906475,0.8848920863309353,  RESPIRATOR
4007,Laclav LB  Tablet,113,0.20323741007194246,0.7967625899280575,  ANTI INFECTIVE
4008,Volpraz P 0.25mg/20mg Tablet,5,0.008992805755395683,0.9910071942446044,  NEURO CN
4009,Linecon 600 Tablet,2,0.0035971223021582736,0.9964028776978417,  ANTI INFECTIVES 
4010,Bituzin 5mg Tablet,6,0.01079136690647482,0.9892086330935251,  RESPIRATOR
4011,Gatiray L Eye Drop,1,0.0017985611510791368,0.9982014388489209,  OPHTHA
4012,Jenfix Dry Syrup,7,0.012589928057553957,0.987410071942446,  ANTI INFECTIVES 
4013,Tolzest P 150mg/325mg Tablet,25,0.044964028776978415,0.9550359712230216,  PAIN ANALGESIC
4014,Olmoxin 500mg Tablet,2,0.0035971223021582736,0.9964028776978417,  ANTI INFECTIVES 
4015,Sultabest 750mg Tablet,49,0.08812949640287769,0.9118705035971223,  ANTI INFECTIVES 
4016,Worm Effect Syrup,0,0.0,1.0,  ANTI INFECTIVE
4017,Tinilox Mps Suspension,258,0.46402877697841727,0.5359712230215827,  ANTI INFECTIVE
4018,Oppi R 20mg Tablet,8,0.014388489208633094,0.9856115107913669,  GASTRO INTESTINAL 
4019,Scornac MR 100mg/325mg/250mg Tablet,250,0.44964028776978415,0.5503597122302158,  PAIN ANALGESIC
4020,Patadin Tablet,12,0.02158273381294964,0.9784172661870504,  RESPIRATORY 
4021,Swabquin 300mg Tablet,344,0.6187050359712231,0.38129496402877694,  ANTI MALARIALS 
4022,Leerox 250mg Tablet,3,0.00539568345323741,0.9946043165467626,  ANTI INFECTIVES 
4023,Kolderon Plus 2mg/500mg/10mg Tablet,492,0.8848920863309353,0.1151079136690647,  RESPIRATOR
4024,Hoxaclav LB 500mg/125mg Tablet,6,0.01079136690647482,0.9892086330935251,  ANTI INFECTIVE
4025,Lnd 600mg Injection,4,0.007194244604316547,0.9928057553956835,  ANTI INFECTIVES 
4026,Vovenac 50mg Tablet,117,0.210431654676259,0.789568345323741,  PAIN ANALGESICS 
4027,Clivin 300mg Injection,8,0.014388489208633094,0.9856115107913669,  ANTI INFECTIVE
4028,Mecolyn PG 750mcg/75mg Capsule,74,0.13309352517985612,0.8669064748201438,  NEURO CN
4029,Astrogerd 40 Tablet,380,0.6834532374100719,0.3165467625899281,  GASTRO INTESTINAL 
4030,Lace-RB Capsule SR,5,0.008992805755395683,0.9910071942446044,  PAIN ANALGESIC
4031,Acoflox 200mg Tablet,139,0.25,0.75,  ANTI INFECTIVES 
4032,Anti-Thyrox 5 Tablet,1,0.0017985611510791368,0.9982014388489209,  HORMONES 
4033,Esipam LS 0.25mg/5mg Tablet,239,0.42985611510791366,0.5701438848920863,  NEURO CN
4034,Lowprost PF 0.01% Eye Drop,0,0.0,1.0,  OPHTHAL 
4035,Xarocad 20mg Tablet,153,0.2751798561151079,0.724820143884892,  BLOOD RELATED 
4036,Azivee 500mg Tablet,6,0.01079136690647482,0.9892086330935251,  ANTI INFECTIVES 
4037,Glucobeat G 1mg/500mg Tablet,3,0.00539568345323741,0.9946043165467626,  ANTI DIABETI
4038,Optiof 0.3% Eye Drop,3,0.00539568345323741,0.9946043165467626,  ANTI INFECTIVES 
4039,Locoflam SP Tablet,2,0.0035971223021582736,0.9964028776978417,  PAIN ANALGESIC
4040,Bandy-Plus Suspension,14,0.025179856115107913,0.9748201438848921,  ANTI INFECTIVE
4041,Bilastero 20mg Tablet,290,0.5215827338129496,0.4784172661870504,  RESPIRATOR
4042,Varnflo MS Dry Syrup,3,0.00539568345323741,0.9946043165467626,  GASTRO INTESTINA
4043,Dapzigard M 10mg/500mg Tablet,3,0.00539568345323741,0.9946043165467626,  ANTI DIABETI
4044,Rabven D 30mg/20mg Capsule SR,475,0.85431654676259,0.14568345323741005,  GASTRO INTESTINA
4045,Nemunac 100mg Tablet,7,0.012589928057553957,0.987410071942446,  PAIN ANALGESIC
4046,Frumide 40 mg/5 mg Tablet,6,0.01079136690647482,0.9892086330935251,  CARDIA
4047,Voxox 100 Tablet ER,120,0.2158273381294964,0.7841726618705036,  NEURO CNS 
4048,Alcaft Eye Drop,24,0.04316546762589928,0.9568345323741008,  OPHTHAL 
4049,Grurab D 30mg/20mg Capsule SR,60,0.1079136690647482,0.8920863309352518,  GASTRO INTESTINA
4050,Udiplus Tablet,2,0.0035971223021582736,0.9964028776978417,  GASTRO INTESTINA
4051,Telmivid AM 40mg/5mg Tablet,2,0.0035971223021582736,0.9964028776978417,  CARDIA
4052,Nurab-LS Capsule SR,374,0.6726618705035972,0.32733812949640284,  GASTRO INTESTINA
4053,Belustine 40 Capsule,3,0.00539568345323741,0.9946043165467626,  ANTI NEOPLASTICS 
4054,Capril M 2mg/500mg Tablet,23,0.04136690647482014,0.9586330935251799,  ANTI DIABETI
4055,Testocare Injection,7,0.012589928057553957,0.987410071942446,  SEX STIMULANTS REJUVENATOR
4056,Sobimed 1000 Tablet,497,0.8938848920863309,0.10611510791366907,  GASTRO INTESTINAL 
4057,Esodaz LS 75mg/40mg Capsule SR,38,0.0683453237410072,0.9316546762589928,  GASTRO INTESTINA
4058,Ibformin-G Forte 2mg/1000mg Tablet,201,0.36151079136690645,0.6384892086330936,  ANTI DIABETI
4059,Procef 1000 Injection,35,0.06294964028776978,0.9370503597122302,  ANTI INFECTIVES 
4060,Ripzox MR 250mg/50mg/325mg Tablet,233,0.41906474820143885,0.5809352517985611,  PAIN ANALGESIC
4061,Welclav LB 500mg/125mg Tablet,1,0.0017985611510791368,0.9982014388489209,  ANTI INFECTIVE
4062,Purich 400mg Tablet,2,0.0035971223021582736,0.9964028776978417,  NEURO CNS 
4063,Bisveda 5mg Tablet,11,0.019784172661870502,0.9802158273381295,  CARDIAC 
4064,Bortlee Lyophilized 2mg Injection,51,0.09172661870503597,0.908273381294964,  ANTI NEOPLASTICS 
4065,Aclown MR 100mg/325mg/250mg Tablet,4,0.007194244604316547,0.9928057553956835,  PAIN ANALGESIC
4066,Evomid Tablet,236,0.4244604316546763,0.5755395683453237,  GYNAECOLOGICAL 
4067,Cgros 20mg Tablet,3,0.00539568345323741,0.9946043165467626,  CARDIAC 
4068,Trakoff-D Syrup,37,0.06654676258992806,0.9334532374100719,  RESPIRATOR
4069,Pomalid 1mg Capsule,53,0.09532374100719425,0.9046762589928058,  ANTI NEOPLASTICS 
4070,Kryptocet L 5mg Tablet,214,0.38489208633093525,0.6151079136690647,  RESPIRATOR
4071,Gat X 100 mg/2 mg Tablet,12,0.02158273381294964,0.9784172661870504,  PAIN ANALGESIC
4072,Hygest 500mg Injection,50,0.08992805755395683,0.9100719424460432,  GYNAECOLOGICAL 
4073,Icon Medicated Soap,148,0.26618705035971224,0.7338129496402878,  ANTI INFECTIVES 
4074,Ampilin 250mg Tablet,62,0.11151079136690648,0.8884892086330936,  ANTI INFECTIVES 
4075,Xylokast Kid 2.5mg/4mg Tablet,117,0.210431654676259,0.789568345323741,  RESPIRATOR
4076,Racer DSR Capsule,25,0.044964028776978415,0.9550359712230216,  GASTRO INTESTINA
4077,Mydox CV Dry Syrup,16,0.02877697841726619,0.9712230215827338,  ANTI INFECTIVE
4078,Lewdef Oral Suspension,2,0.0035971223021582736,0.9964028776978417,  HORMONE
4079,Exo M 10mg/120mg Tablet,1,0.0017985611510791368,0.9982014388489209,  RESPIRATOR
4080,Dolwall-SP Tablet,352,0.6330935251798561,0.36690647482014394,  PAIN ANALGESIC
4081,Roslaren EZ 20mg/10mg Tablet,227,0.40827338129496404,0.591726618705036,  CARDIA
4082,Levodra 5mg Tablet,82,0.1474820143884892,0.8525179856115108,  RESPIRATOR
4083,M Lox Capsule,0,0.0,1.0,  ANTI INFECTIVE
4084,Irnocam 100 Injection,246,0.44244604316546765,0.5575539568345323,  ANTI NEOPLASTICS 
4085,Torleva 1000 Tablet,16,0.02877697841726619,0.9712230215827338,  NEURO CNS 
4086,Vomidep-DP Tablet,21,0.03776978417266187,0.9622302158273381,  GASTRO INTESTINA
4087,Avopod O 200mg/200mg Tablet,343,0.6169064748201439,0.38309352517985606,  ANTI INFECTIVE
4088,Vinflux Mps Oral Suspension Orange,3,0.00539568345323741,0.9946043165467626,  GASTRO INTESTINA
4089,Glycozide 30mg Tablet MR,353,0.6348920863309353,0.3651079136690647,  ANTI DIABETIC 
4090,Fenceta SP 100 mg/500 mg/15 mg Tablet,390,0.7014388489208633,0.2985611510791367,  PAIN ANALGESIC
4091,Etosid 100mg Injection,3,0.00539568345323741,0.9946043165467626,  ANTI NEOPLASTICS 
4092,Nimugen Gold Tablet,3,0.00539568345323741,0.9946043165467626,  PAIN ANALGESIC
4093,Fixsana 200mg Tablet,303,0.5449640287769785,0.45503597122302153,  ANTI INFECTIVES 
4094,Jox TZ 200mg/600mg Tablet,51,0.09172661870503597,0.908273381294964,  GASTRO INTESTINA
4095,Vofen SP 100 mg/500 mg/15 mg Tablet,261,0.4694244604316547,0.5305755395683454,  PAIN ANALGESIC
4096,Clomish 25 Tablet,2,0.0035971223021582736,0.9964028776978417,  GYNAECOLOGICA
4097,Glipid MF 5mg/500mg Tablet,0,0.0,1.0,  ANTI DIABETI
4098,Gasoxole L 75mg/20mg Capsule SR,11,0.019784172661870502,0.9802158273381295,  GASTRO INTESTINA
4099,Epitriz OD 100mg Tablet,459,0.8255395683453237,0.17446043165467628,  NEURO CNS 
4100,Drojust ACE 80mg/100mg Tablet,0,0.0,1.0,  GASTRO INTESTINA
4101,Eunacgen SP 100mg/325mg/15mg Tablet,17,0.030575539568345324,0.9694244604316546,  PAIN ANALGESIC
4102,Lesan 5mg Tablet,52,0.09352517985611511,0.9064748201438849,  RESPIRATOR
4103,Gretacal Injection,79,0.1420863309352518,0.8579136690647482,  VITAMINS MINERALS NUTRIENT
4104,Lanpro 15mg Capsule,362,0.6510791366906474,0.34892086330935257,  GASTRO INTESTINAL 
4105,Tormax Plus 50mg/10mg Tablet,455,0.8183453237410072,0.1816546762589928,  CARDIA
